pluno,2016-02-01/2016-02-29,2016-03-01/2016-03-31,2016-04-01/2016-04-30,2016-05-01/2016-05-31,2016-06-01/2016-06-30,2016-07-01/2016-07-31
22172013,0.32600000000000007,0.034,0.0,0.0,0.0,0.0
22180002,0.0,2.138,0.39399999999999996,0.0,0.33,0.436
22180003,1.392,1.3279999999999998,0.36200000000000004,0.0,0.0,0.0
22190000,9.032,7.078,3.1620000000000004,0.006,0.428,0.005
22190002,1.8820000000000001,0.214,0.784,0.20800000000000002,0.0,0.182
22500001,0.0,0.0,0.914,0.6920000000000001,0.0,0.9440000000000001
22500022,3.538,18.191999999999997,12.754,25.884,28.233999999999995,7.867999999999999
22500056,0.001,0.0,0.0,0.0,0.0,0.003
22500072,1.328,7.968000000000001,0.0,0.0,0.0,1.328
22500092,0.0,0.0,0.0,0.001,0.0,0.0
22500094,0.0,3.6300000000000003,0.6519999999999999,0.31,0.0,0.0
22500099,0.001,0.0,0.0,0.0,0.0,0.0
22500101,0.0,0.009000000000000001,0.0,0.0,0.0,0.0
22501003,0.0,0.0,0.742,0.62,0.0,0.0
22501065,0.0,0.0,0.0,0.0,0.0,0.122
22503000,386.0,0.632,0.0,0.7,0.0,0.0
22511000,0.44799999999999995,1.354,0.616,0.44,0.42200000000000004,0.0
22511001,0.0,0.0,0.0,392.0,0.0,0.0
22520002,0.0,15.0,0.0,0.0,0.0,0.0
22600000,15.212,3.31,0.0,24.650000000000002,20.226,11.586
22600002,5.672000000000001,1.1340000000000001,14.312000000000001,18.558,17.158,13.348
22601000,22.924,10.4,25.034000000000002,12.926000000000002,6.846,15.342
22601002,0.0,0.0,0.0,0.0,3.708,0.0
22601044,0.0,0.96,0.0,0.0,0.0,0.0
22602000,0.33,0.628,0.0,0.0,0.0,0.43200000000000005
22602001,0.0,0.8640000000000001,0.0,0.0,0.0,0.0
22603000,0.0,0.74,2.696,7.696,1.486,3.2880000000000003
22603001,1.1,0.0,0.0,2.09,4.982,0.0
22603002,0.254,0.0,0.0,0.0,0.892,0.0
22604000,0.43799999999999994,0.0,0.6,2.612,3.2699999999999996,3.5079999999999996
22610000,0.0,0.0,0.67,0.0,0.0,0.6579999999999999
22610002,0.48,1.05,1.3479999999999999,0.0,0.49200000000000005,0.544
22610003,0.0,0.0,0.0,0.0,0.284,0.0
22610004,0.0,0.0,0.0,0.0,0.914,0.9940000000000001
22610103,0.0,0.0,0.0,3.226,0.3,2.31
22620000,0.0,0.622,0.0,0.0,0.0,0.0
22620012,0.0,0.0,0.0,0.0,0.0,0.826
22621000,0.358,0.0,0.622,0.0,0.0,0.0
22621002,0.0,0.0,0.0,0.386,0.964,1.134
22622000,0.0,0.0,0.0,0.0,0.0,1.024
22622001,0.0,0.0,0.0,0.0,0.0,0.426
22630000,0.562,0.7859999999999999,0.0,1.0,0.7,0.574
22630002,0.0,0.0,0.682,0.0,0.0,0.0
22630004,0.0,1.07,0.0,0.0,0.0,0.0
22630007,0.0,0.0,0.0,0.0,0.0,0.43200000000000005
22630008,0.0,1.006,0.324,0.0,0.0,0.0
22630009,0.0,0.9540000000000001,1.408,4.093999999999999,1.3599999999999999,5.284000000000001
22630010,0.0,0.0,0.166,1.424,5.0440000000000005,1.3980000000000001
22630013,0.32799999999999996,0.0,0.0,0.0,0.0,1.024
22630049,1.3739999999999999,0.0,0.0,0.0,1.056,1.8119999999999998
22631002,1.438,1.204,1.5939999999999999,3.572,1.284,0.5860000000000001
22631004,0.47200000000000003,0.31,0.0,0.0,0.0,0.0
22631005,0.8360000000000001,1.026,0.0,0.318,0.0,0.0
22671051,1.08,0.0,0.0,0.0,0.0,0.0
22671053,0.0,0.722,1.454,0.0,0.0,0.992
22671054,1.126,0.0,0.0,0.0,0.0,0.0
22671055,0.41,0.0,0.98,0.544,0.0,0.0
22671056,0.0,0.0,0.0,0.36,0.278,0.0
22671057,0.982,0.0,0.0,0.0,0.0,0.0
22671058,0.0,1.062,1.268,4.998,0.0,0.0
22671060,0.0,0.0,0.0,0.0,0.0,0.502
22671064,0.0,0.0,0.0,0.7979999999999999,0.0,0.79
22671067,0.0,0.0,0.0,0.0,0.0,0.584
22671069,0.0,0.0,0.0,0.0,0.0,0.366
22671070,0.0,0.0,1.288,0.0,0.0,4.01
22671071,0.0,0.0,0.0,0.0,0.0,1.892
22671072,0.20600000000000002,0.0,0.0,0.0,0.0,0.8959999999999999
22671073,0.0,0.0,0.0,0.005,0.0,0.0
22671075,0.0,0.0,0.0,0.0,0.0,0.14400000000000002
22671076,0.0,0.0,0.0,0.43200000000000005,0.0,0.538
22671077,0.0,0.0,0.0,0.0,0.9740000000000001,1.676
22671078,0.33799999999999997,0.0,0.0,0.0,0.0,0.85
22671079,0.0,0.652,0.0,0.23,2.0060000000000002,0.47
22671080,0.0,0.0,0.0,0.0,0.0,0.7959999999999999
22700000,0.0,0.0,0.0,0.0,0.0,0.45799999999999996
22700003,0.0,0.0,0.0,0.001,0.0,0.0
22701000,0.002,0.0,0.0,0.0,0.0,0.268
22701003,1.203,0.37,1.06,0.16399999999999998,0.0,0.0
22701007,0.342,0.0,0.0,0.0,0.0,0.0
22701008,1.0339999999999998,0.0,0.278,0.0,0.0,0.0
22701009,0.32,0.766,0.6739999999999999,0.0,0.0,0.0
22701011,0.005,0.334,0.0,0.0,0.0,0.0
22701014,1.21,3.362,7.628,0.97,2.662,6.214
22701018,0.0,0.228,0.0,0.0,0.0,0.0
22701020,0.9140000000000001,0.19399999999999998,0.0,0.0,0.0,0.0
22701021,0.0,1.5799999999999998,0.0,0.0,0.0,0.0
22702002,0.764,0.0,0.0,0.0,0.0,0.0
22702003,0.0,0.0,0.0,2.5440000000000005,0.782,0.0
22702004,0.0,1.068,0.256,0.462,0.0,0.0
22702005,1.006,0.6839999999999999,0.0,0.8700000000000001,0.0,1.736
22702006,0.17,0.54,0.376,0.0,0.248,0.0
22710000,0.888,0.0,0.0,0.0,0.0,0.0
22710003,1.6280000000000001,0.0,0.0,0.0,0.0,0.0
22710005,0.588,0.0,0.0,0.0,0.0,0.0
22710009,3.4380000000000006,0.0,0.0,0.0,0.0,0.0
22711000,4.266,0.442,0.0,0.0,0.0,0.0
22712001,1.04,0.3,0.302,0.0,0.0,0.0
22713001,3.178,0.0,0.0,0.204,0.0,0.0
22713002,2.54,0.0,0.0,0.0,0.0,0.0
22713003,0.0,0.0,0.282,0.0,0.0,0.0
22713004,0.654,0.19,0.0,0.0,0.0,0.0
22713007,0.49,0.0,0.0,0.0,0.0,0.0
22713008,0.8759999999999999,0.0,0.0,0.0,0.0,0.0
22714000,0.21600000000000003,0.0,0.0,0.0,0.0,0.0
22714001,1.1420000000000001,0.0,0.0,0.0,0.0,0.0
22714002,1.4980000000000002,0.546,0.0,0.0,0.0,0.0
22715002,0.406,0.0,0.0,0.0,0.0,0.0
22715003,0.354,0.0,0.0,0.0,0.0,0.0
22715004,0.6799999999999999,0.0,0.0,0.0,0.0,0.0
22715006,2.324,0.606,0.0,0.0,0.0,0.0
22715007,1.014,0.146,0.0,0.0,0.0,0.0
22716000,1.048,0.23399999999999999,0.0,0.0,0.0,0.0
22716001,0.51,0.0,0.0,0.0,0.0,0.0
22716002,0.0,0.418,0.0,0.0,0.0,0.0
22716003,0.684,0.0,0.0,0.0,0.0,0.0
22716004,0.8180000000000001,0.596,0.0,0.0,0.0,0.0
22716005,0.21,0.9099999999999999,0.0,0.0,0.0,0.0
22800000,0.336,0.314,0.768,0.782,0.9620000000000001,4.032
22800001,0.0,0.0,1.3900000000000001,1.94,0.0,1.576
22801000,0.0,0.498,0.522,0.3,0.0,1.5679999999999998
22802001,0.91,2.1879999999999997,1.734,3.492,1.346,2.144
22820000,0.0,0.0,0.0,0.06,0.0,0.0
22821000,0.0,0.0,0.46799999999999997,0.486,0.0,0.0
22830000,0.22,0.11,0.0,0.0,0.0,0.0
22830002,0.1,0.16999999999999998,0.13,0.196,0.0,0.07
22830003,0.244,0.092,0.0,0.424,0.244,0.172
22830005,0.16399999999999998,0.376,0.0,0.122,0.08800000000000001,0.0
22830007,0.0,0.13,0.36,0.0,0.0,0.0
22840002,0.254,0.23199999999999998,0.0,0.0,0.0,1.382
22850004,0.0,0.0,0.374,1.54,0.0,0.0
22851000,0.0,0.0,0.0,0.0,0.0,0.34199999999999997
22851001,0.0,0.0,0.364,0.5640000000000001,0.0,0.17
22852000,0.0,0.0,0.0,0.0,0.0,0.506
22860001,0.0,0.0,0.0,4.0,0.006999999999999999,0.0
22870001,0.0,0.08199999999999999,0.0,0.08800000000000001,0.0,0.0
22870002,0.0,0.07200000000000001,0.0,0.0,0.0,0.0
22870003,0.0,0.042,0.0,0.0,0.0,0.0
22870004,0.0,0.038,0.0,0.0,0.0,0.0
22870009,0.0,0.0,0.066,0.0,0.0,0.0
22870011,0.0,0.0,0.055999999999999994,0.0,0.0,0.0
22870016,0.0,1.0,0.0,0.0,0.0,0.0
22870021,0.0,0.0,0.054000000000000006,0.0,0.0,0.0
22900001,0.0,0.0,0.094,0.20400000000000001,0.0,0.0
22900002,0.11599999999999999,0.0,0.0,0.0,0.0,0.0
22900005,0.0,0.126,0.0,0.0,0.0,0.0
22901000,0.0,0.0,0.086,0.18,0.068,0.0
22902012,0.0,0.16399999999999998,0.0,0.0,0.0,0.0
22902014,0.0,0.0,0.0,0.0,0.0,0.32399999999999995
23110001,365.8,356.20000000000005,759.5799999999999,451.0,329.0,239.0
23110004,0.0,0.0,0.0,0.0,0.0,7.98
23110005,0.0,0.0,0.0,6.5,6.5,6.5
23110006,779.0,515.0,898.0,679.3,75.0,0.0
23110007,72.8,216.0,156.0,132.0,192.0,144.0
23110009,483.0,592.0,600.0,540.0,510.0,640.0
23110028,0.0,3.0,2.0,1.0,0.0,1.0
23110029,1.0,0.0,0.0,0.0,1.0,0.0
23110124,0.0,0.0,6.0,0.0,0.0,0.0
23110144,0.0,0.0,0.002,0.003,0.002,0.008
23110145,1.0,0.0,1.0,0.0,0.0,0.0
23110172,0.0,0.0,0.0,0.55,0.0,0.166
23110174,1.342,2.134,2.116,0.0,0.0,0.0
23110175,2.116,2.5999999999999996,1.228,0.0,0.444,0.0
23110184,0.0,1.0,0.0,0.0,0.0,1.0
23110185,0.0,0.0,3.0,0.0,0.0,0.0
23110186,0.0,0.0,0.0,2.0,3.0,1.0
23110187,0.0,1.0,0.0,1.0,2.0,2.0
23110188,2.0,0.0,0.0,0.0,1.0,0.0
23110189,0.0,1.0,0.0,1.0,0.0,0.0
23110190,2.0,5.0,1.0,2.0,1.0,1.0
23110192,0.0,1.0,0.0,1.0,1.0,2.0
23110193,1.0,1.0,0.0,1.0,0.0,1.0
23112002,0.0,0.0,0.0,0.48200000000000004,0.0,0.0
23112013,0.0,0.0,0.0,0.0,4.0,2.0
23112029,3.0,2.0,0.0,2.0,0.0,0.0
23112031,0.0,0.0,0.0,0.0,0.0,1.0
23112032,2.0,3.0,4.0,2.0,0.0,1.0
23112035,0.0,0.0,2.0,0.0,0.0,0.0
23112036,1.0,1.0,0.0,0.0,0.0,0.0
23113003,0.0,3.0,0.0,0.0,0.0,2.0
23113005,0.0,1.0,1.0,1.0,0.0,0.0
23113019,0.0,0.0,0.0,0.0,0.0,2.0
23113022,0.0,1.0,0.0,0.0,0.0,1.0
23113023,1.0,1.0,0.0,1.0,3.0,1.0
23113024,1.0,1.0,1.0,2.0,2.0,6.0
23113025,0.0,1.0,4.0,0.0,1.0,3.0
23113026,1.0,3.0,2.0,1.0,1.0,0.0
23113027,2.0,2.0,1.0,6.0,7.0,10.0
23113028,0.0,0.0,0.0,0.0,0.0,3.0
23120001,4.2379999999999995,1.5480000000000003,2.8000000000000003,2.9179999999999997,10.178,4.3260000000000005
23120059,3.0,0.0,0.0,0.0,0.0,1.0
23121045,1.0,0.0,0.0,0.0,0.0,0.0
23121048,0.0,0.142,0.0,0.0,0.0,0.0
23121051,0.758,0.0,0.0,0.0,0.9139999999999999,0.0
23121052,2.9040000000000004,1.424,2.0060000000000002,1.7799999999999998,0.28,0.0
23121053,0.0,0.42600000000000005,0.0,0.0,0.0,0.0
23121054,0.0,0.0,0.0,0.0,0.0,1.0
23121061,0.0,0.0,1.0,0.0,1.0,0.0
23130012,0.0,1.0,0.0,1.0,1.0,3.0
23130073,0.0,0.0,0.0,0.0,0.0,1.0
23130075,0.0,2.0,0.0,0.0,0.0,0.0
23130079,0.0,1.0,0.0,0.0,0.0,1.0
23131002,0.012000000000000004,0.010000000000000002,0.016000000000000007,0.014000000000000005,0.02000000000000001,0.009000000000000001
23132060,0.0,0.0,0.0,0.0,0.0,3.0
23132061,0.016000000000000007,0.015000000000000006,0.006,0.014000000000000005,0.011000000000000003,0.007
23132063,0.010000000000000002,0.007,0.010000000000000002,0.006,0.001,0.008
23132068,2.724,1.5939999999999999,5.21,12.318000000000001,6.820000000000001,7.838
23132072,0.708,1.0819999999999999,0.0,0.0,1.562,0.0
23133017,4.0,0.0,0.0,0.0,0.0,0.0
23134002,5.393999999999999,0.292,0.56,0.332,2.5400000000000005,2.778
23134003,0.016000000000000007,0.01900000000000001,0.607,0.023000000000000013,0.012000000000000004,0.011000000000000003
23135027,1.0,0.0,0.0,0.0,0.0,0.0
23135028,2.0,0.0,1.0,0.0,1.0,1.0
23135029,0.0,1.0,0.0,0.0,0.0,0.0
23141012,0.0,0.0,0.0,0.0,0.0,18.0
23142001,0.0,0.0,0.0,0.0,0.0,0.12400000000000001
23142012,0.312,0.0,0.544,0.0,0.0,0.326
23142046,0.0,0.0,0.0,0.0,23.0,0.0
23150004,0.0,1.0,0.0,0.0,0.0,0.0
23171006,0.776,0.0,0.0,0.0,0.0,0.0
24000137,0.406,0.0,0.272,0.192,0.0,0.226
24000333,5.893999999999999,0.0,0.0,0.414,0.0,0.0
24000334,1.6360000000000001,0.0,0.0,0.0,0.0,0.0
24000335,0.46399999999999997,0.0,0.0,0.146,0.0,0.0
24000370,0.746,0.58,0.5660000000000001,0.0,0.0,2.702
24000371,0.6940000000000001,0.0,0.0,0.0,0.0,3.156
24000372,0.0,0.0,0.0,0.0,0.0,0.652
24000373,0.176,3.036000000000001,1.4839999999999998,0.742,0.812,0.262
24000377,0.23399999999999999,0.34600000000000003,0.0,0.272,0.0,0.0
24000379,0.0,0.0,0.0,0.0,0.0,0.003
24000380,0.0,0.0,0.0,1.0939999999999999,0.0,0.0
24000385,0.616,0.0,0.0,0.0,0.0,0.0
24000388,3.3059999999999996,0.298,0.5459999999999999,0.62,0.28,0.0
24000390,0.0,0.0,0.0,1.056,0.0,0.298
24000391,0.0,0.534,0.0,0.0,0.0,0.0
24000393,0.0,1.26,0.0,0.848,0.0,3.1580000000000004
24010000,0.35,0.27399999999999997,0.37200000000000005,1.828,1.35,1.49
24010016,0.836,0.0,0.0,0.488,3.426,0.0
24010017,2.326,2.2560000000000002,4.154,2.068,1.53,0.384
24010378,0.0,0.0,0.0,0.0,1.6280000000000001,0.0
24010380,0.278,0.0,0.0,1.084,4.14,4.556
24010384,0.5660000000000001,3.422,4.44,1.586,2.914,3.9719999999999995
24010556,0.0,0.0,0.0,0.0,0.0,3.622
24010809,3.2960000000000003,3.4560000000000004,2.762,3.556,2.4960000000000004,4.997999999999999
24010811,1.19,0.0,0.0,0.0,1.6,0.0
24010812,0.0,1.1620000000000001,0.0,0.0,0.58,0.0
24010816,1.42,0.228,0.0,0.0,0.0,0.0
24010817,2.4979999999999998,1.1880000000000002,1.7139999999999997,0.8760000000000001,0.47600000000000003,0.484
24010819,0.24,2.192,2.516,0.122,2.908,0.172
24010822,0.0,0.0,0.0,0.434,0.0,0.0
24010823,5.104,0.0,2.4699999999999998,3.88,2.3760000000000003,2.3120000000000003
24010825,0.466,0.242,0.0,0.0,0.0,0.922
24010829,0.0,0.0,1.564,0.87,1.03,0.0
24010885,0.0,0.0,0.0,0.43799999999999994,1.34,0.768
24010886,0.302,0.0,0.37,0.0,0.0,0.0
24011002,1.8619999999999999,0.0,1.402,0.0,0.0,1.8559999999999999
24011017,0.6940000000000001,3.4619999999999997,1.1520000000000001,1.85,0.594,0.0
24011018,0.0,3.0260000000000002,0.0,1.032,1.202,4.772
24011096,0.0,0.0,1.532,2.112,0.0,1.114
24011098,0.0,1.242,1.1,0.0,2.124,0.0
24011099,1.038,0.0,0.0,0.0,1.146,0.0
24011103,0.586,0.0,0.0,0.0,0.0,0.49
24011108,1.626,0.0,2.5980000000000003,6.622,2.408,0.0
24011110,0.0,2.416,0.0,0.0,0.418,0.46399999999999997
24011146,0.0,0.0,1.54,0.0,0.0,0.696
24012001,3.8980000000000006,0.0,0.0,0.0,0.0,0.556
24012002,0.0,0.934,0.0,0.336,0.0,0.0
24012004,0.0,0.0,0.0,0.132,0.0,0.0
24012008,0.0,0.0,0.0,0.712,0.0,0.0
24012009,1.352,0.642,0.0,0.0,0.0,0.0
24012113,0.37,0.0,0.0,0.0,0.0,0.0
24012114,0.0,0.48,0.37799999999999995,0.0,0.0,0.0
24012150,0.0,0.276,0.0,0.0,0.0,0.0
24012151,0.8620000000000001,0.312,1.582,0.82,0.6679999999999999,0.0
24030061,0.0,0.0,0.0,0.0,0.0,0.324
24030062,0.29600000000000004,0.266,0.258,0.0,0.0,0.0
24030065,2.502,0.0,0.0,0.268,0.0,1.29
24030074,0.0,0.0,0.0,0.0,0.0,1.582
24032005,0.266,0.0,0.0,0.0,0.0,0.0
24100000,2.7279999999999998,0.0,0.0,0.0,1.218,0.9840000000000001
24100001,0.0,0.0,0.0,0.0,0.0,0.99
24100003,2.194,1.034,2.076,0.9520000000000001,1.034,0.9640000000000001
24100023,0.0,2.206,0.0,1.3119999999999998,1.308,0.0
24101000,4.507999999999999,1.4600000000000002,2.532,3.42,1.05,3.4419999999999997
24101002,2.3960000000000004,1.768,2.8139999999999996,2.256,1.672,2.476
24101003,0.0,1.412,3.6319999999999997,1.514,0.9740000000000001,0.6839999999999999
24101005,1.2640000000000002,0.0,0.0,1.35,1.0059999999999998,0.0
24101006,3.0440000000000005,3.7460000000000004,2.968,1.9339999999999997,3.8620000000000005,4.268
24101076,0.0,0.0,2.168,0.0,0.9840000000000001,0.0
24102002,0.462,0.8220000000000001,0.43200000000000005,1.692,0.87,0.734
24102003,0.358,0.0,0.0,0.0,0.0,0.0
24102005,1.248,0.0,0.23800000000000002,1.014,0.0,0.0
24110003,0.0,0.0,0.0,1.5,0.0,0.0
24111002,0.0,0.0,0.0,0.41200000000000003,0.0,0.0
24111003,0.0,0.0,0.0,0.552,0.0,0.0
24111015,0.0,0.0,0.0,0.0,0.868,0.8320000000000001
24112000,0.0,0.0,0.0,0.474,0.0,0.0
24112001,0.0,0.0,0.0,0.414,0.0,0.0
24112007,0.0,0.0,0.0,0.128,0.0,0.0
24112016,0.0,0.001,0.0,0.0,0.0,0.0
24112019,0.27,0.0,0.284,0.414,0.0,0.0
24220016,0.0,0.38799999999999996,0.0,0.0,0.0,0.0
24220019,0.0,0.0,0.298,0.0,0.0,0.0
24220021,0.0,0.0,0.154,0.278,0.0,0.0
24220022,0.0,0.0,0.14400000000000002,0.0,0.0,0.0
24220023,0.0,0.0,0.0,0.0,0.32799999999999996,0.0
24400000,0.0,0.0,0.20199999999999999,0.43799999999999994,0.0,0.0
24401008,0.34400000000000003,0.44600000000000006,0.6380000000000001,0.668,0.33199999999999996,0.142
24401009,0.41200000000000003,0.204,0.0,0.0,0.0,0.0
24401012,0.0,0.0,0.134,0.0,0.0,0.0
24403016,0.0,0.0,0.298,0.0,0.0,0.282
24403017,0.21600000000000003,0.0,0.0,0.156,0.16399999999999998,0.0
24403018,0.0,0.0,0.0,0.39399999999999996,0.0,0.0
24403020,0.0,0.0,0.0,0.0,0.436,0.0
24403022,0.0,0.0,0.254,0.348,0.0,0.0
24403028,0.0,0.0,0.45,0.0,0.0,0.0
25005060,3.508,5.016,0.0,1.508,0.0,1.508
25012012,3.124,0.244,0.996,0.6280000000000001,1.228,0.406
25100108,1.3459999999999999,0.20800000000000002,0.558,1.146,0.308,1.324
25100113,0.0,0.002,0.002,0.0,0.001,0.002
25101002,1.534,0.0,3.784,2.364,2.4139999999999997,2.5500000000000003
25101011,3.058,1.4620000000000002,4.05,2.99,1.4340000000000002,1.932
25101014,0.0,0.0,0.494,0.0,0.0,0.0
25101044,28.599999999999998,11.399999999999999,15.6,40.2,36.39999999999999,41.39999999999999
25101046,0.3,2.3,8.600000000000001,5.499999999999999,1.2,6.3999999999999995
25102024,0.001,0.0,0.0,0.0,0.0,0.0
25110012,6.0,6.5,0.0,0.0,2.5,2.0
25111009,14.0,77.333,6.0,7.0,0.0,0.0
25111021,6.0,0.0,4.0,4.0,2.0,0.0
25111045,0.0,0.0,0.0,3.0,25.0,26.0
25111048,21.0,26.0,29.0,37.0,32.0,18.0
25111051,0.0,33.134,24.134,2.0,3.0,10.0
25112007,0.0,0.0,0.0,0.0,0.5920000000000001,0.0
25112008,0.506,0.0,1.248,0.254,0.282,0.0
25112014,0.0,0.0,0.0,0.0,0.282,0.0
25112047,0.0,0.0,0.0,0.132,0.0,0.0
25120014,6.0,20.667,7.0,3.0,5.0,23.667
25120016,0.137,0.11500000000000006,0.11000000000000004,0.06900000000000002,0.04700000000000001,0.11600000000000006
25120034,0.0,0.0,5.0,5.0,0.0,0.0
25120035,6.166,6.2490000000000006,0.0,6.2490000000000006,0.0,0.0
25120036,0.0,24.0,112.292,88.876,130.0,144.584
25121001,0.0,0.0,1.5,4.5,0.0,0.0
25121003,23.155,12.63,2.105,9.368,2.0,2.0
25121013,0.306,0.268,0.43800000000000006,0.0,0.0,0.41800000000000004
25121021,0.0,0.0,0.001,0.0,0.0,0.0
25121022,4.0,8.0,0.0,1.5,3.5,0.0
25121074,0.0,2.0,0.0,0.0,0.0,0.0
25130010,1.7959999999999998,1.4660000000000002,0.0,1.686,0.624,0.8180000000000001
25130014,0.81,0.0,0.0,0.0,0.0,0.0
25150001,2.092,0.0,0.0,2.092,2.092,0.0
25405948,0.0,0.0,0.504,0.0,1.1219999999999999,1.59
27000006,0.0,0.486,0.0,0.0,0.0,0.364
27000007,0.0,0.666,0.358,0.0,0.0,0.0
27000008,0.0,0.0,0.396,0.0,0.0,0.0
27000012,0.414,0.0,0.0,0.0,0.17800000000000002,0.158
27000013,0.358,0.0,0.0,0.366,0.0,0.0
27000019,0.49200000000000005,0.0,0.0,0.0,0.0,0.478
27000020,0.0,0.36400000000000005,0.0,0.536,0.282,1.712
27000033,0.342,0.8540000000000001,0.0,0.0,0.0,0.0
27000034,0.0,0.0,0.0,0.254,0.0,0.522
27000037,0.42200000000000004,0.42200000000000004,0.43,0.34600000000000003,0.0,0.5800000000000001
27000038,0.0,0.0,0.0,0.474,0.0,0.0
27000201,0.98,0.0,0.0,0.0,0.0,0.0
27000556,0.0,0.0,0.23600000000000002,0.474,0.28,0.0
27000573,8.032,4.922,6.213999999999999,5.21,5.879999999999999,3.7600000000000007
27000574,0.092,0.25200000000000006,0.272,0.20500000000000002,0.17000000000000004,0.22299999999999998
27000575,0.218,0.0,0.0,0.0,0.07,0.228
27000576,0.055,0.133,0.067,0.08399999999999999,0.046,0.057
27000577,0.0,0.0,0.0,0.28600000000000003,0.248,0.013999999999999999
27000578,32.0,18.0,20.0,8.0,68.0,32.0
27000581,1334.0,8186.0,3228.0,6372.0,8408.0,10288.0
27000582,13.625,43.625,35.5,51.75,34.0,51.25
27000583,0.0,5.715,0.0,0.0,0.0,0.0
27000611,0.0,0.0,0.0,0.0,0.0,0.552
27002042,1.5140000000000002,0.0,0.0,0.0,0.0,0.0
27002045,0.8620000000000001,0.0,0.0,0.0,0.0,0.0
27002163,0.354,0.162,0.16,0.0,0.142,0.614
27002164,0.0,0.0,0.348,0.0,0.0,0.0
27002165,0.508,0.23199999999999998,0.0,0.424,0.142,0.42
27002166,0.494,0.204,0.0,0.0,0.0,0.21
27002167,0.268,0.0,0.52,0.794,1.084,0.784
27002169,1.25,0.636,0.5660000000000001,0.448,1.094,0.29600000000000004
27002173,0.6380000000000001,0.0,0.268,0.6779999999999999,0.44,0.08
27002174,1.8980000000000001,0.424,1.304,1.15,0.628,2.4
27002176,0.0,0.34199999999999997,0.0,0.24600000000000002,0.768,0.5740000000000001
27002177,0.502,0.0,0.0,0.172,0.138,0.28800000000000003
27002178,0.0,0.29600000000000004,0.0,0.0,0.0,0.0
27002182,0.0,0.44799999999999995,0.228,0.354,1.012,0.214
27002185,0.44,0.0,0.162,0.0,0.0,0.0
27002186,0.3,0.182,0.0,0.28,0.22399999999999998,0.29600000000000004
27002187,0.0,0.0,0.0,0.0,0.0,0.812
27002188,0.5760000000000001,1.37,0.9079999999999999,0.308,1.414,2.134
27002190,0.0,0.0,0.0,0.0,0.0,0.29600000000000004
27002194,1.282,1.246,1.1660000000000001,0.506,0.196,1.7759999999999998
27002262,0.0,0.0,0.0,0.0,0.0,0.154
27002264,0.0,0.0,1.24,0.0,0.0,0.0
27002269,0.0,0.0,0.0,0.0,0.79,0.762
27002435,0.0,0.0,0.0,0.0,0.0,0.7120000000000001
27002436,0.0,0.0,0.958,0.402,1.2240000000000002,0.0
27002437,0.0,0.0,292.0,0.0,0.0,0.0
27002438,0.0,0.0,214.0,124.0,0.0,0.0
27002440,0.972,0.988,1.484,2.832,1.624,1.5100000000000002
27002441,0.0,0.0,0.0,0.0,152.0,0.0
27002495,0.0,0.0,0.648,0.0,0.0,0.0
27002554,0.0,0.0,0.17800000000000002,0.0,0.134,0.402
27002555,1.0539999999999998,1.226,0.706,1.218,1.0419999999999998,1.142
27002557,0.23600000000000002,0.0,0.0,0.42,0.0,0.0
27002558,0.0,0.0,0.0,0.0,5.405999999999999,0.5760000000000001
27002559,0.0,0.0,0.0,0.10400000000000001,0.0,0.10400000000000001
27002560,5.0,3.0,11.0,4.0,4.0,0.0
27002561,0.0,16.0,0.0,4.0,2.0,0.8
27002562,0.0,0.0,0.0,4.8,0.0,0.0
27002563,0.0,0.0,0.0,4.0,0.0,0.0
27002572,0.0,0.0,0.0,0.0,0.52,0.0
27002573,0.0,0.57,0.0,0.0,0.142,0.0
27002574,0.0,0.0,0.0,4.0,0.0,0.0
27002575,0.0,0.0,0.0,0.0,0.48,0.0
27002576,0.0,0.0,0.0,0.0,0.38799999999999996,0.0
27002584,0.0,0.0,0.0,0.0,0.0,0.005
27002588,0.0,0.0,0.0,0.0,0.0,0.001
27002590,0.0,0.0,0.001,0.0,0.002,0.0
27002594,0.0,0.0,0.336,0.10800000000000001,0.0,0.0
27002595,0.0,0.086,0.44400000000000006,0.16599999999999998,0.0,0.0
27002630,0.0,0.22,0.0,0.0,0.0,0.0
27002632,0.0,0.39799999999999996,0.0,0.0,0.0,0.0
27030003,0.47200000000000003,0.0,0.0,0.308,0.0,0.0
27030020,0.268,0.0,0.0,0.0,0.003,0.0
27100542,4.7780000000000005,4.176000000000001,5.744,5.646000000000001,5.738000000000001,7.240000000000002
27200170,0.0,0.0,0.01,214.0,0.0,6.9990000000000006
27200924,0.021000000000000005,0.017000000000000008,0.01900000000000001,0.02100000000000001,0.02900000000000002,0.01800000000000001
27200925,0.018000000000000002,0.020000000000000004,0.024,0.036000000000000004,0.018000000000000002,0.03
27200937,0.0,0.0,0.196,0.0,0.0,0.0
27200938,0.001,0.010000000000000002,0.010000000000000002,0.009000000000000001,0.004,0.013000000000000005
27200939,2.132,2.042,1.218,1.71,0.0,0.0
27200940,0.762,1.008,0.0,0.0,0.0,0.0
27200941,0.001,0.002,0.0,0.001,0.0,0.0
27201062,0.0,16.0,0.0,0.0,14.0,0.0
27210006,0.0,0.0,0.0,0.0,1.574,2.361
27240000,1986.0,1028.0,2042.0,4530.0,530.0,1052.0
27300273,16.95,33.75,37.25,94.0,80.0,93.0
